"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468000773418139654","b'Our #Govt should have The #RichardDimbleby Lecture     with #DameSarahGilbert shown in schools \xf0\x9f\xa4\x94 @BBCiPlayer @BorisJohnson @RobBAylesbury #Vaccine @NDMOxford #AstraZeneca @BBCOne \n@BucksLiveNews @HW_Bucks \xf0\x9f\x98\xb7\xf0\x9f\x8e\x85\xf0\x9f\x99\x8f https://t.co/dFTSRd8PIq'","Mon Dec 06 23:33:53 +0000 2021","0","0","o","p"
"1467999732119347205","b'Didn\xe2\x80\x99t think I could bear to watch the #RichardDimblebyLecture due to \xe2\x80\x98COVID overload\xe2\x80\x99 \xe2\x80\xa6 but I\xe2\x80\x99m glad I did. \n\nKudos to #ProfessorDameSarahGilbert and the entire #AstraZeneca team. \n\nWhatever your thoughts about vaccines, effort and dedication to a common cause is laudable. \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe'","Mon Dec 06 23:29:44 +0000 2021","0","5","o","p"
"1467999207386718216","b'.@POTUS @BorisJohnson @JustinTrudeau @RegSprecher @Palazzo_Chigi @EmmanuelMacron @JPN_PMO @pfizer @moderna_tx @BioNTech_Group @AstraZeneca: We can\xe2\x80\x99t vaccinate the \xf0\x9f\x8c\x8d unless countries and companies come clean on vaccine data. We need transparency now! https://t.co/5aMVksxXA1'","Mon Dec 06 23:27:39 +0000 2021","0","0","c","n"
"1467998879849189376","b'A little bit of healthy competition never hurt anyone. \n#Pfizer versus #AstraZeneca \xf0\x9f\xa5\x8a\n\nhttps://t.co/eDNPjhu7R7'","Mon Dec 06 23:26:21 +0000 2021","0","0","o","p"
"1467998678027837446","b'Dame Sarah Gilbert telling the actual warts and all story of the development of the AstraZeneca vaccine on @bbcone is mind blowing - honest, heartfelt and an essential watch for all. #DimblebyLecture #COVID19 #phenomenal'","Mon Dec 06 23:25:33 +0000 2021","1","4","o","p"
"1467998610818478080","b'Pfizer accused of \xe2\x80\x98sabotaging\xe2\x80\x99 AstraZeneca jab  https://t.co/eC6NjEZuRp'","Mon Dec 06 23:25:17 +0000 2021","0","0","a","n"
"1467997605447806981","b'Excellent #DimblebyLecture on @BBCOne from Professor Dame Sarah Gilbert on the development of vaccines generally and specifically #astrazeneca, the need for experts, for the media to listen to them (and all of us) and the absolute necessity to fund science and scientists properly'","Mon Dec 06 23:21:17 +0000 2021","6","31","o","p"
"1467997076093124610","b'Great Richard Dimbleby Lecture by Professor Dame Sarah Gilbert on @BBCOne tonight, we\xe2\x80\x99ll done! Inspiring and makes me proud to be working in science too. Thanks to @AstraZeneca and all scientists who contributed to the AZ vaccine and making the vaccine available at cost. \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'","Mon Dec 06 23:19:11 +0000 2021","0","5","o","p"
"1467997075870789633","b'Pfizer accused of \xe2\x80\x98sabotaging\xe2\x80\x99 AstraZeneca jab https://t.co/mkqtbAvL8C'","Mon Dec 06 23:19:11 +0000 2021","4","6","a","n"
"1467995630840725513","b'On channel four 7.30 Friday\n\nPfizer accused of \xe2\x80\x98sabotaging\xe2\x80\x99 AstraZeneca jab https://t.co/qSgf1YWgp5'","Mon Dec 06 23:13:27 +0000 2021","1","1","a","n"
"1467995607864389635","b'Watching Professor Dame Sarah Gilbert\xe2\x80\x99s breathtaking #richarddimblebylecture. What a woman. What a staggering achievement. Thank you, thank you, thank you. #COVID19 #vaccine #CovidVaccine #Science #oxfordvaccine #astrazeneca #thankgodforexperts #professordamesarahgilbert'","Mon Dec 06 23:13:21 +0000 2021","2","7","o","p"
"1467993967568564229","b'A QUEEN \xf0\x9f\x91\x91 An actual real life superhero Dame Sarah Gilbert. The AstraZeneca story. #Respect https://t.co/OL9L6gzYmp'","Mon Dec 06 23:06:50 +0000 2021","2","39","o","p"
"1467993882008948737","b'Seriously impressive lecture by Sarah Gilbert tonight on the development of the Oxford AstraZeneca vaccine #bbc https://t.co/PZQXb7zRgW https://t.co/Vpu2WSu1A4'","Mon Dec 06 23:06:30 +0000 2021","0","0","o","p"
"1467993354390626310","b'AstraZeneca horror as thousands of vaccines WASTED after people refuse jab\nhttps://t.co/XEOd0dQqCt https://t.co/ld7etj2m7k'","Mon Dec 06 23:04:24 +0000 2021","3","8","a","n"
"1467993079739207690","b'Pfizer accused of funding anti-AstraZeneca information https://t.co/nQX9gib76I'","Mon Dec 06 23:03:18 +0000 2021","0","0","a","n"
"1467992314761166857","b'One of the scientists behind the Oxford-AstraZeneca COVID-19 vaccine is warning that the next pandemic may be more contagious and lethal unless more money is devoted to research. https://t.co/Z1eC489QVA'","Mon Dec 06 23:00:16 +0000 2021","3","1","a","n"
"1467992283303788547","b'AstraZeneca Covid vaccine creator warns next pandemic could be worse https://t.co/GARh0upBRu https://t.co/G057nCKbKP'","Mon Dec 06 23:00:08 +0000 2021","6","8","a","n"
"1467992274252541959","b'Pfizer accused of \xe2\x80\x98sabotaging\xe2\x80\x99 AstraZeneca\xc2\xa0jab https://t.co/GnZeCzXLyn'","Mon Dec 06 23:00:06 +0000 2021","0","2","a","n"
"1467992250173034501","b'Following entry for 23rd Nov, 2021 from TGA (#Australia ) DAEN.\n\nMedicine suspected - #AstraZeneca \nDeath was a reported Outcome - 1\n\nAge - 64 yrs\nGender  - M\n\n#COVID19 \n#COVID19Aus https://t.co/UZV5hLjcFM'","Mon Dec 06 23:00:01 +0000 2021","1","4","a","n"
"1467991101843857410","b'One of the scientists behind the Oxford-AstraZeneca COVID-19 vaccine is warning that the next pandemic may be more contagious and more lethal unless more money is devoted to research and preparations to fight emerging viral threats.\nhttps://t.co/857rwXIknC'","Mon Dec 06 22:55:27 +0000 2021","0","1","a","n"
"1467990633935691789","b'One of the scientists behind the Oxford/AstraZeneca vaccine explains how the next pandemic could be 'more lethal' than COVID-19.\nhttps://t.co/6TzVVtQpQH'","Mon Dec 06 22:53:35 +0000 2021","5","9","a","n"
"1467989956652339202","b'AstraZeneca Covid vaccine co-creator warns next pandemic could be worse https://t.co/hh0VcFQLrC'","Mon Dec 06 22:50:54 +0000 2021","0","0","a","n"
"1467989396708204548","b'Study reveals the Pfizer and AstraZeneca vaccines cause strokes. https://t.co/CnqzeK1CMp'","Mon Dec 06 22:48:40 +0000 2021","0","1","a","n"
"1467989374155378695","b'Khairy: Malaysia donates AstraZeneca vaccines to Bangladesh, Laos https://t.co/ertG759tRD https://t.co/WjCjJmiY4k'","Mon Dec 06 22:48:35 +0000 2021","4","1","a","p"
"1467988815919071234","b'Next pandemic could be more lethal: AstraZeneca vaccine creator | Coronavirus pandemic News | Al Jazeera https://t.co/4UdBe2LcIz'","Mon Dec 06 22:46:22 +0000 2021","0","0","a","n"
"1467988446799179779","b'Pfizer accused of funding anti-AstraZeneca information https://t.co/SHQqyogemH'","Mon Dec 06 22:44:54 +0000 2021","0","0","a","n"
"1467987868740116480","b'The AstraZeneca vaccine's unlucky few https://t.co/QrozbPqEAI'","Mon Dec 06 22:42:36 +0000 2021","0","0","o","nu"
"1467987051123511303","b'Kenya receives more J&amp;J, AstraZeneca Covid-19 vaccine\xc2\xa0doses https://t.co/7Ndu9gO0FY'","Mon Dec 06 22:39:21 +0000 2021","2","7","a","p"
"1467985487130509317","b'The British findings echo a Canadian study conducted by researchers at McMaster University earlier this year. #McMasterU #BrighterWorld https://t.co/HkAdJDMqzv'","Mon Dec 06 22:33:08 +0000 2021","1","1","a","nu"
"1467985292883906561","b'.@POTUS @BorisJohnson @JustinTrudeau @RegSprecher @Palazzo_Chigi @EmmanuelMacron @JPN_PMO @pfizer @moderna_tx @BioNTech_Group @AstraZeneca: We can\xe2\x80\x99t vaccinate the \xf0\x9f\x8c\x8d unless countries and companies come clean on vaccine data. We need transparency now! https://t.co/b8Qm5h2Wud'","Mon Dec 06 22:32:22 +0000 2021","0","0","c","n"
"1467984025696538624","b'It\xe2\x80\x99s not too late to register for our webinar tomorrow \xe2\x80\x93 FREE to ALL Academy members! Revolutionizing the Management of Your Patients With CKD at Risk of Progression, With or Without T2D \xe2\x80\x93 supported by AstraZeneca. Register now! https://t.co/9COKjn67Cp'","Mon Dec 06 22:27:20 +0000 2021","0","2","a","nu"
"1467983557276540930","b'Kenya receives more J&amp;J, AstraZeneca Covid-19 vaccine\xc2\xa0doses https://t.co/t2syAlXkZ3'","Mon Dec 06 22:25:28 +0000 2021","1","0","a","p"
"1467983361050349581","b'It's all about the blood supply! In not surprised!\n#EUA #PetrolPrice #ODX\n#VaccineSideEffects @?#Alzheimer\n#Alzheimers AstraZeneca\nhttps://t.co/5FmJvswdC8'","Mon Dec 06 22:24:41 +0000 2021","0","0","c","n"
"1467981659186372613","b'That\xe2\x80\x99s the #vaccination hat trick complete. A #Pzifer booster to add to my #AstraZeneca jabs. No immediate reaction so all is good.,come on everyone it\xe2\x80\x99s time to get your shots \xf0\x9f\x92\x89\xf0\x9f\x92\x89\xf0\x9f\x92\x89 &amp; move things along. #Omicron we are not going let you screw things up #Vaccines'","Mon Dec 06 22:17:55 +0000 2021","0","0","e","p"
"1467980724900810753","b'And the world is not ready is not ready for that.\n\nhttps://t.co/L7gzCu5u6D'","Mon Dec 06 22:14:13 +0000 2021","0","0","nc","nu"
"1467980665484238851","b'Adenovirus needs more work before you can be sure you won't die a rare death.\nhttps://t.co/a5juzTT5Bf'","Mon Dec 06 22:13:59 +0000 2021","1","8","a","n"
"1467979680796053508","b'A scientist behind the AstraZeneca vaccine is warning the next pandemic may be worse\n\nhttps://t.co/hRZbAZPo2h'","Mon Dec 06 22:10:04 +0000 2021","1","0","a","n"
"1467977149705502728","b'#OxfordAstraZeneca Vaccine creator Professor Sarah Gilbert said that the next #pandemic could be more contagious, more lethal, or both.\n\n#COVID19 #OmicronVariant \n\nhttps://t.co/0BxgaJirSf'","Mon Dec 06 22:00:00 +0000 2021","1","3","a","n"
"1467976718325485570","b'Pfizer accused of funding lies about AstraZeneca's jab https://t.co/l0ZbG1jwoH'","Mon Dec 06 21:58:17 +0000 2021","0","0","a","n"
"1467976336815923205","b'Give us more money. MORE! 'One of the scientists behind the Oxford-AstraZeneca COVID-19 vaccine is warning that the next pandemic may more contagious and more lethal unless more money is devoted to research and preparations to fight emerging viral threats.'https://t.co/Al8N1ke60c'","Mon Dec 06 21:56:47 +0000 2021","0","0","c","n"
"1467976212232368132","b'A scientist behind the AstraZeneca vaccine is warning the next pandemic may be worse - NPR https://t.co/UQ4UjYrNRx'","Mon Dec 06 21:56:17 +0000 2021","0","0","a","n"
"1467975612979634177","b'My boss is wow.\n\nCan't imagine he forward our work to Daily Mail, &amp; with the lead experimentalist interviewed by BBC.\n\nLastly, maybe by mistake, he tells me to put my name on my work, which ends up as a major fig. in the press. Oops.\n\nhttps://t.co/nRSEHTgJCj'","Mon Dec 06 21:53:54 +0000 2021","0","1","nc","nu"
"1467974630711377923","b'Sarah Gilbert, one of the creators of the Oxford-AstraZeneca vaccine said that countries must prepare themselves, as this pandemic will not be the last https://t.co/gApRGjeHuo https://t.co/OygJZ4gdSy'","Mon Dec 06 21:50:00 +0000 2021","89","158","a","n"
"1467974242750898179","b'Pfizer accused of funding anti-AstraZeneca information https://t.co/N8v3mJNCO1'","Mon Dec 06 21:48:27 +0000 2021","0","0","a","n"
"1467974064732049408","b'Pfizer accused of funding lies about AstraZeneca's jab.\n  https://t.co/VoDtCU2pqY'","Mon Dec 06 21:47:45 +0000 2021","0","0","a","n"
"1467973519313182721","b'Am somewhat pleasantly surprised. Not only does the NHS QR checker accept my Georgian QR code, but the UK now accepts all the following vaccines:\n\nOxford/AstraZeneca\nPfizer BioNTech\nModerna\nJanssen (single dose vaccine)\nSinovac-CoronaVac\nSinopharm Beijing\nCovaxin\n\n#COVID19'","Mon Dec 06 21:45:35 +0000 2021","1","6","e","p"
"1467973182971736068","b'AstraZeneca Covid vaccine creator warns next pandemic could be worse https://t.co/OlpdXaBaw3 via @nbcnews'","Mon Dec 06 21:44:15 +0000 2021","0","1","a","n"
"1467972811134222338","b'Nothing new here and nothing that some on Twitter hadn't been highlighting and suspecting for sometime.\nNot least as Pfizer and other big pharma didn't want 'provide at cost' Astra Zeneca competitor. \nhttps://t.co/CKShCRNf6C'","Mon Dec 06 21:42:46 +0000 2021","1","0","o","n"
"1467971480042754050","b'Gotta catch 'em all! #AstraZeneca  \xe2\x9c\x85 #Biontech \xe2\x9c\x85 #ModernaBooster \xe2\x9c\x85'","Mon Dec 06 21:37:29 +0000 2021","0","0","o","p"
"1467969682577801225","b'Professor Sarah Gilbert, one of the scientists behind the Oxford-AstraZeneca COVID-19 vaccine, is warning that more money needs to be devoted to research and preparations.  https://t.co/5vQbmQEmwU'","Mon Dec 06 21:30:20 +0000 2021","0","1","a","n"
"1467969463903559686","b'The Yemeni Ministry of Health will start the 3rd round of giving AstraZeneca vaccine against #COVID19 by Saturday, Dec 11th. The total doses over the past two rounds in Yemen reach more 600,000.The Ministry of Health is doing the best they can to ensure ppl are taking the vaccine https://t.co/PkPAMswUPk'","Mon Dec 06 21:29:28 +0000 2021","0","0","a","p"
"1467969405242036225","b'https://t.co/F2VphirdSr\nFear mongering, shame on @CTVNews the msm always plays a vital roll in Communist regime takeover. MSM is not innocent!'","Mon Dec 06 21:29:14 +0000 2021","0","0","p","n"
"1467969385906253826","b'Pfizer accused of funding lies about AstraZeneca's jab https://t.co/0WSTRSfKFs via @MailOnline'","Mon Dec 06 21:29:09 +0000 2021","17","28","a","n"
"1467967208693321738","b'Oh yeah, we totally believe you \xf0\x9f\x99\x84\n\nFuture pandemics 'more deadly' than Covid-19 - vaccine creator warns\n\nThe world needs to be better prepared for the next \xe2\x80\x9cviral onslaught\xe2\x80\x9d caused by future, unknown pandemics that will definitely hit, one of the creators of the AstraZeneca https://t.co/vrDFZc2KT4'","Mon Dec 06 21:20:30 +0000 2021","1","5","o","n"
