"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468368731369877506","b'Adams should nix de Blasio\xe2\x80\x99s nutty vax mandate now \xe2\x80\x94 and spare businesses the pain https://t.co/lHCIVQU0mm https://t.co/BS9CtFYQE0'","Tue Dec 07 23:56:01 +0000 2021","2","8","r","n"
"1468368728261812229","b'Get my booster and 2nd shingles vax tomorrow. Will I feel poorly on Thursday? We\xe2\x80\x99ll see.'","Tue Dec 07 23:56:00 +0000 2021","0","1","e","nu"
"1468368610812964866","b'Something going on! All the vax tickers down ah \xf0\x9f\x98\xa9'","Tue Dec 07 23:55:32 +0000 2021","0","1","nc","nu"
"1468368537488134147","b'The military vax mandate is still in full effect.  \n\nPray that some court will stop it.'","Tue Dec 07 23:55:14 +0000 2021","40","324","r","n"
"1468368526360694785","b'I also live in Miami. I also used to travel a lot. I also wake up everyday not caring about Covid or vaccines because my life in Florida is 100% normal. I go to packed bars, sporting events and restaurants without the need for a mask, a Vax pass, or any other nonsense. https://t.co/V9RR3jWQvb'","Tue Dec 07 23:55:12 +0000 2021","3","31","r","n"
"1468368490335809536","b''On December 7, Minister of Labour Seamus O\xe2\x80\x99Regan Jr. announced that the government will propose regulations under Part II of the Canada Labour Code to make vaccination mandatory in federally regulated workplaces by early 2022.' One step closer to Austria. https://t.co/8BSGTvkBk3'","Tue Dec 07 23:55:03 +0000 2021","2","1","r","nu"
"1468368417870733316","b'UAB medicine realizes that the lib commie vax push is over.  \n\nNo telling how many lives were cost due to the failure to promote early treatment of those who tested positive and showed symptoms.\n\nInstead, force $3000 a pop remdesivir down everyone 3 weeks later.'","Tue Dec 07 23:54:46 +0000 2021","0","0","c","n"
"1468368383598993409","b'#Wai2575 Day 3\nVax rates have been focus of media, MOH &amp; urban. Needs to be urgent issue of exhausted, under resourced kaimahi, espec in remote areas, who've been vaxing, testing, awhi, etc.\n\nHome isolation policy = their workload \xe2\xac\x86\xef\xb8\x8f\xe2\xac\x86\xef\xb8\x8f\xe2\xac\x86\xef\xb8\x8f\nBorders open = it'll sky rocket\n\n#StayHome'","Tue Dec 07 23:54:38 +0000 2021","4","14","o","n"
"1468368374023565313","b'Raised as a Catholic I remember being taught that jesus washed the feet of the lepers....I'm pretty sure he wouldn't ask for a vax pass to be in his company now either. The hypocrisy of the 'good' church goers is once again galling.'","Tue Dec 07 23:54:35 +0000 2021","0","8","r","n"
"1468368369866977284","b'Judge Blocks Biden's Nationwide Vax Mandate For Federal Contractors https://t.co/nvojuqJsVM'","Tue Dec 07 23:54:34 +0000 2021","0","0","r","n"
"1468368281522348032","b'Kyrie waiting on the SweetGreen vax'","Tue Dec 07 23:54:13 +0000 2021","7","14","o","nu"
"1468368275725860867","b'Third Vax for Gordon. Now we are both triple vaxxed! https://t.co/l4tjqkaVLC'","Tue Dec 07 23:54:12 +0000 2021","0","2","e","p"
"1468368113984884737","b'Dad kills family after being caught with fake vax card https://t.co/9d4EWwRd9M https://t.co/8MjYYUhHE4'","Tue Dec 07 23:53:33 +0000 2021","0","0","a","n"
"1468368027980816386","b'previous infection plus vax is always strongest immunity and least immune escape for every variant\n\na very much planned, big brain move by me to get infected may 2020 https://t.co/4LyGtGlyXA'","Tue Dec 07 23:53:13 +0000 2021","0","0","c","n"
"1468367961299816453","b'So even if you have a medical exemption because the vax nearly killed you, it\xe2\x80\x99s near impossible to fly in Canada as of Nov 30th. You need your doctor to apply for you 3 weeks in advance. Permission based existence. \xf0\x9f\x98\x90'","Tue Dec 07 23:52:57 +0000 2021","0","0","r","n"
"1468367811949084672","b'To help spread the truth about the benefits of getting your covid shot, I think there should be a magical guitar shredding mascot that encouraged public health through amazing riffs and scorching solos. His name would be Eddy Vax Halen.\n\n#DadHumor'","Tue Dec 07 23:52:21 +0000 2021","0","0","o","p"
"1468367767720153091","b'All we need is a rebranding campaign. Plant-based and alkaline vaccines would be a hit with the anti vax crowd https://t.co/IaLoYD9YCQ'","Tue Dec 07 23:52:11 +0000 2021","12","14","o","p"
"1468367766935715845","b'So if he courts keep striking down Joe Biden\'s vax mandates, how can public venues require vaccines? If you are open to the 'public', seems to me you can\'t discriminant.'","Tue Dec 07 23:52:11 +0000 2021","13","43","r","n"
"1468367686241505281","b'Note, vax &amp; boosted https://t.co/qM1O9Mabt0'","Tue Dec 07 23:51:52 +0000 2021","0","0","e","p"
"1468367684781756416","b'Great news today on vax mandate....however never felt lower than I do today....'","Tue Dec 07 23:51:51 +0000 2021","0","1","e","p"
"1468367603760615435","b'My vax free, medical front line worker, sister has a great job and has her exemption and she just got offered a job with a different provider, just as she is. Unjabbed.\nThe tide IS turning. \n\nGod wins'","Tue Dec 07 23:51:32 +0000 2021","0","2","o","n"
"1468367513704566785","b'Soon the hammer will drop for the vaxed and unvaxed alike. Those who enthusiastically cheered on our loss of freedoms are in for a rude awakening. Your vax status means nothing to them.'","Tue Dec 07 23:51:10 +0000 2021","32","123","c","n"
"1468367483698483203","b'And just like that we are one step closer to Chinese social credit system  - all this will be linked to the \xe2\x80\x9cvax passports\xe2\x80\x9d \n\nPlease wake up - for our kids \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2 #WakeUp https://t.co/RBqME4yRMd'","Tue Dec 07 23:51:03 +0000 2021","10","23","c","n"
"1468367297496690690","b'They wanted to vax that thang up https://t.co/VBD5l69xJL'","Tue Dec 07 23:50:19 +0000 2021","3","2","o","nu"
"1468367204236382212","b'2 vax, #booster , very cautious, but just tested +POSITIVE for #COVID19 .  ER Doc said without vax/boost I\xe2\x80\x99d be in #ICU instead of isolation at home.  GET YOUR VACCINES.  Don\xe2\x80\x99t be a #COVIDIOT  @CDCgov @WHO #StopTheSpread #WearAMask\xc2\xa0#MonoclonalAntibodies'","Tue Dec 07 23:49:57 +0000 2021","0","0","e","p"
"1468367027467259904","b'Vaccine neutralization means the vax aren't as effective as we all were hoping it would be. But they still work. #GetVaccinatedNow'","Tue Dec 07 23:49:14 +0000 2021","0","0","o","p"
"1468366905207627784","b'Has there been a single country where vax passports have not come with other lockdown restrictions effectively creating a seemingly new normal of bio dictatorship which is not subject to any accountability or time limit ?'","Tue Dec 07 23:48:45 +0000 2021","1","0","c","n"
"1468366815109816322","b'There\'s a lot of crazy conspiracy theories about the disease and the vax because something about the whole situation feels 'off' in a way that\'s very difficult to articulate.  It\'s the same feeling as when a parent knows their kid has done something bad but doesnt know what.'","Tue Dec 07 23:48:24 +0000 2021","0","10","o","p"
"1468366812702146561","b'The stories and comments are heartbreaking.  People believe Covid is a conspiracy,  people needing help from crazy family.  Covid literally killing people &amp; they still refuse to get Vax.  This Dr. Left couldn't take it anymore, I can't blame him/her. https://t.co/8IyiW92phV'","Tue Dec 07 23:48:23 +0000 2021","0","0","o","p"
"1468366806020677632","b'If the Vax/Booster/Wear Masks After Vaxxed crowd would just pivot to my 'But how many died?' when something like an outbreak on a fully vaxxed cruise ship occurs, they'd be golden. Will they do it? Can they do it?\n\n#BHMD https://t.co/HLbCDNHjy6'","Tue Dec 07 23:48:22 +0000 2021","1","2","o","n"
"1468366701871845377","b'\xe2\x81\xa6@anniecherokee\xe2\x81\xa9 hey, used this for years and years. Research and check it out. I\xe2\x80\x99ll take 4 or 5 at a time when I get a hint of sniffles, etc or been around vax\xe2\x80\x99d. https://t.co/usb5423DJn'","Tue Dec 07 23:47:57 +0000 2021","0","0","o","n"
"1468366690589106176","b'Aside from being the most overhyped fast food on the planet they\xe2\x80\x99re also vax denying, MAGA promoting billionaires who don\xe2\x80\x99t pay employees a fraction of a percentage point of what the owners make every day. Other than that, sure. https://t.co/pBe4s5bJnw'","Tue Dec 07 23:47:54 +0000 2021","0","0","o","p"
"1468366672293679112","b'I love hearing these 'I don\'t vax bc I can read and do my own research ' asshats still praying to imaginary gods etc, just hilarious'","Tue Dec 07 23:47:50 +0000 2021","0","0","o","p"
"1468366626877808643","b'Two of Cleveland's Biggest Hospital Systems Backtrack on Vaccine Mandate https://t.co/KSrwNwLQbd'","Tue Dec 07 23:47:39 +0000 2021","0","0","a","nu"
"1468366584427290629","b'i got my first vaccine today &amp; my arm hurts \xf0\x9f\x98\xad and ive felt sick to my stomach all day but i dont think its vax related!'","Tue Dec 07 23:47:29 +0000 2021","0","0","o","n"
"1468366487165411330","b'How to save Australia from the vax passes https://t.co/8n0oi3bvl4 via @YouTube'","Tue Dec 07 23:47:06 +0000 2021","0","0","a","nu"
"1468366460171001856","b'More Than 100 LA Firefighters Suspended Without Pay Over Vax Mandate https://t.co/atn2gIW9Mg via @Headline USA'","Tue Dec 07 23:46:59 +0000 2021","0","0","a","n"
"1468366419536621572","b'In my ongoing quest to collect All the Vaccines, today I got my first Shingrix shot (shingles vax) and my second Hep A. In April I finish up those two series plus HPV. Threw in a full battery of STI testing plus cholesterol and blood sugar for good measure. Good times! https://t.co/0Bafojzqkr'","Tue Dec 07 23:46:50 +0000 2021","0","30","o","nu"
"1468366166783508480","b'I\xe2\x80\x99m craving a burrito and ramen. It\xe2\x80\x99s got wondering what the best fusion option would be on two foods that don\xe2\x80\x99t need to be fused. Do you put the burrito in the ramen\xe2\x80\xa6or the ramen in the burrito. \n\nIs this a Covid Vax side effect? \n\n#SendHelp #Tamism #TamThought #Sarcasim'","Tue Dec 07 23:45:49 +0000 2021","0","0","o","nu"
"1468366160055971846","b'More Than 100 LA Firefighters Suspended Without Pay Over Vax Mandate https://t.co/MWkr85vsVT via @Headline USA'","Tue Dec 07 23:45:48 +0000 2021","0","0","a","n"
"1468366031399886848","b'More restrictions - lockdowns and vax passports because of low booster uptake? Punishment for the Brits?'","Tue Dec 07 23:45:17 +0000 2021","0","0","r","nu"
"1468365979747069952","b'SK VAX Wallet App can now be used for international travel. Details at 6:00 with GX 94 News'","Tue Dec 07 23:45:05 +0000 2021","1","2","r","nu"
"1468365592919003136","b'Social credit score system under the guise of vax passport and the ar5eh0les are queueing up for it.\nAll the warnings &amp; still the vast majority of this country act with the intelligence of Worzel Gummidge. https://t.co/u5QQIffg8B'","Tue Dec 07 23:43:32 +0000 2021","2","9","c","n"
"1468365566075408394","b'She\xe2\x80\x99s only being discriminated against for her vax status not her heritage. So it\xe2\x80\x99s ok because it\xe2\x80\x99s not racism. \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8\xf0\x9f\x99\x84 https://t.co/IQQAPpaXY6'","Tue Dec 07 23:43:26 +0000 2021","0","0","r","n"
"1468365542109106179","b'Nah bc why did my coworker tell me she\xe2\x80\x99s anti vax and that she wasn\xe2\x80\x99t vaxxed with her WHOLE MASK OFF THIS WHOLE TIME'","Tue Dec 07 23:43:20 +0000 2021","0","8","e","nu"
"1468365266191106049","b'Max the Vax: Keeping Nebraska Kids Protected and in School https://t.co/4h235HymWL via @YouTube'","Tue Dec 07 23:42:15 +0000 2021","0","0","a","nu"
"1468365209312006147","b'Help for the vax injured. https://t.co/X6nTmjhs55'","Tue Dec 07 23:42:01 +0000 2021","2","3","e","n"
"1468365124247625728","b'Of course @fordnation did. It was predictable, that why he\xe2\x80\x99s made such a big deal about Omicron variant (which is not deadly) as excuse. Next he\xe2\x80\x99s going to blame the unVAXed for spreading and try to impose VAX mandates for all businesses\n\nDoug is a Tyrant https://t.co/H2k6FF6wKZ'","Tue Dec 07 23:41:41 +0000 2021","0","1","c","n"
"1468365095491280899","b'Man killed family, then himself, over faked vax pass - https://t.co/a8XX0xtNBU https://t.co/3nFnl22lFh'","Tue Dec 07 23:41:34 +0000 2021","0","0","a","n"
"1468365066613366784","b'Re: Prince George #VaccineProtests.\n\nBC enacts legislation, says ppl could be fined up to $2300.\nProtestors come &amp; harass people seeking vax.\nNo fines given.\n\nSpeaks volumes to the demographics of those protesting.\n\nWould not be the case with minorities.\n\nhttps://t.co/nqxJ3bPfWG'","Tue Dec 07 23:41:27 +0000 2021","0","5","p","n"
"1468364730414911489","b'113 Los Angeles Firefighters Suspended Without Pay Due to Vax Mandate https://t.co/zV2DDN6BIO via @BreitbartNews'","Tue Dec 07 23:40:07 +0000 2021","5","5","a","n"
"1468364716456263686","b'The Philippine government wants to fully vaccinate about seven million individuals against COVID-19 for the second round of the mass vaccination drive from December 15 to 17, the Department of Health said Tuesday.\n\nRead it here: https://t.co/U8137B6xt8 https://t.co/fjGh4zb7te'","Tue Dec 07 23:40:03 +0000 2021","0","0","a","nu"
"1468364547119538186","b'I love how this is obviously a fake vax card too https://t.co/z2oHwVYah6'","Tue Dec 07 23:39:23 +0000 2021","0","3","o","nu"
"1468364529478291456","b'I hear President told putin he would require all their vax status before they go into Ukraine. Man he's tough, I could see putin sweating'","Tue Dec 07 23:39:19 +0000 2021","0","0","o","nu"
"1468364528140308480","b'Mama tryna convince me to take the covid vax\n\nshe's so worried about me\n\n...\n\nStill no possible way I'm ever going to consider taking it, though.'","Tue Dec 07 23:39:19 +0000 2021","0","6","o","n"
"1468364489695408129","b'https://t.co/bWmZH9f4kc 'By tracking the evolutionary trajectories of vax-resistant mutations in more than 2.2 million SARS-CoV-2 genomes, we reveal that the occurrence and frequency of vaccine-resistant mutations correlate strongly with the vax rates in Europe and America.''","Tue Dec 07 23:39:09 +0000 2021","14","26","a","n"
"1468364461530497027","b'Geographical isolation has bred a nation of socially stunted narrow minded parochial fools who only see the world in terms of team red, team blue, vax, antivax with NOTHING in between.\n\nStay isolated, the diverse open minded outside world doesn't need you AT ALL.\n\n#Australians'","Tue Dec 07 23:39:03 +0000 2021","0","0","o","nu"
"1468364338985684993","b'Spoke with my father today. His friend works in a morgue and he said he has NEVER seen so many dead bodies in his life (at work). ALL VAX and ALL dead due to heart attacks. He is telling all his friends to stop vacinating but afraid to speak up to lose his iob. #crazyday'","Tue Dec 07 23:38:33 +0000 2021","1","11","e","n"
"1468364337249075202","b'Adams should nix de Blasio\xe2\x80\x99s nutty vax mandate now \xe2\x80\x94 and spare businesses the pain https://t.co/6pumyMoDnq via @nypost'","Tue Dec 07 23:38:33 +0000 2021","0","0","a","n"
"1468364317288456199","b'New post (Riunione no vax scoperta a Carmiano: denunciata una donna) has been published on Newsimedia - https://t.co/Oo1dKW52h5 - IMG% https://t.co/8P2yJC50nR'","Tue Dec 07 23:38:28 +0000 2021","0","0","a","nu"
"1468364204822315008","b'Biden administration\xe2\x80\x99s Covid-19 vaccine mandate requires all federal workers to be fully jabbed by 11/22 was issued in September, is about to become a political flashpoint, with GOP in both the House and Senate planning to force a govt shutdown to strip funding for d vax mandate. https://t.co/PT0418mHlJ'","Tue Dec 07 23:38:01 +0000 2021","0","0","p","n"
"1468364169376378880","b''..mi suicidoXcampare..'\xf0\x9f\x8e\xb6\xf0\x9f\x98\xb1\xf0\x9f\xa4\x94\xf0\x9f\x98\x87\xe2\x98\xb9\xef\xb8\x8f\n(Cit.#LoredanaBert\xc3\xa8)\xf0\x9f\x8e\xa4\n\n#Bert\xc3\xa8 #doppiovaccinati #crociera #COVID19 #VaxatieAffondati\xf0\x9f\x86\x92\xf0\x9f\x86\x95\xf0\x9f\x9a\xa3 #LoveBoat &gt; #VaxBoat \xf0\x9f\x9b\xb3\xef\xb8\x8f#NoMore #NoMare #vax https://t.co/QhDJ1ssn9B'","Tue Dec 07 23:37:53 +0000 2021","0","0","nc","nu"
"1468364085817315328","b'Dad kills family after being caught with fake vax card https://t.co/fQ2CB69Yjg https://t.co/lJL4wND9i4'","Tue Dec 07 23:37:33 +0000 2021","0","0","a","n"
"1468364041529663492","b'I have been thinking about reparations\xe2\x80\xa6. They will be on the table as this vax discrimination against free thinkers continues to escalate. The truth will come out https://t.co/z2mPjnzO2M'","Tue Dec 07 23:37:23 +0000 2021","0","0","c","n"
"1468363850781278208","b'Show me the faces of these Vax fascists. Bet they'd hold down their own family if they had the strength. https://t.co/fgRqi66CYK'","Tue Dec 07 23:36:37 +0000 2021","0","0","c","n"
"1468363811728113667","b'IMAGINE getting the vax to travel just to be told you still have to quarantine when coming back to Canada. Are you clownpilled yet?'","Tue Dec 07 23:36:28 +0000 2021","10","44","e","n"
"1468363724599836684","b'Fully Vax: 77.96% (+0.02)\n\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\n\nBooster: 9.69% (+0.35)\n\xe2\x96\x93\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\n\nAt Least 1 Dose: 25,891,878 (+4,538)\nFully Vax: 25,461,172 (+6,538)\nBooster: 3,164,254 (+113,423)\nTotal: 54,326,199 (+124,499)\n\n07-12-2021'","Tue Dec 07 23:36:07 +0000 2021","7","16","a","nu"
"1468363606295207940","b'hadn't been sick in almost 20 yrs be4 the covid vax so i'm excited to now get sick every 6 months from boosters'","Tue Dec 07 23:35:39 +0000 2021","0","0","e","n"
"1468363562628390912","b'he\xe2\x80\x99s missing out on that Pfizer vax wing sauce https://t.co/C7jyslZw2j'","Tue Dec 07 23:35:28 +0000 2021","0","11","o","nu"
"1468363509012451334","b'You Tear Up that Vax Card @SamThePol, You showed them (what a hypocrite you are). #VaccinesSaveLives . Easy to tell people not to get a potentially live saving vaccine when U R only Looking Out For Yourself! #anotherrightwinghypocrite #Advocate4Unemployment #WhyLiveWhenYouCanDie https://t.co/dTFZYyAoQv'","Tue Dec 07 23:35:16 +0000 2021","0","0","o","p"
"1468363478062743557","b'Stick it to COVID: Updated SK Vax Wallet App Supports International\xc2\xa0Travel https://t.co/v8jhRMcWYn'","Tue Dec 07 23:35:08 +0000 2021","1","2","r","nu"
"1468363350107119622","b'When somebody is trying to jam the vax down the Public's throat, I do not feel sorry for them clotting, etc. They did it to themselves, AND, tried to make us do it, too.'","Tue Dec 07 23:34:38 +0000 2021","0","0","o","n"
"1468363277449244674","b'Heard on the news about DeBlasio\'s Vax mandate in NY. My response 'Let\'s go Big Bird''","Tue Dec 07 23:34:20 +0000 2021","1","1","r","p"
"1468363221287456770","b'Amazon Outages Impacts Users Worldwide; Fed Contractor Vax Mandate Block... https://t.co/qP5K7BVc7m via @YouTube'","Tue Dec 07 23:34:07 +0000 2021","1","1","r","n"
"1468363144275841026","b'Japan are doing great.  They  use Ivermectin. Now started Novavax &amp; admitting vax injury. Respect.@japan\n\nWhat's stopping us @MichealMartinTD @DonnellyStephen\n@LeoVaradkar It's going to come out. Time is nearly up. https://t.co/hBMxnUqsmf'","Tue Dec 07 23:33:49 +0000 2021","1","2","o","n"
"1468363036071190532","b'To those of you who have submitted to the vAx, may your chains sit lightly upon you.\n\nUntil the inevitable end.'","Tue Dec 07 23:33:23 +0000 2021","6","37","c","n"
"1468362887899066371","b'Pennsylvania Teacher And NEA Board Member Mollie Paige Mumau,\xc2\xa0For The Nation's Largest Teachers' Union Says Those With Religious Exemptions From Vax Should Die Or Be Shot\n https://t.co/i4tmHHdivv \nvia @Not_the_Bee\n\n#Pennsylvania #PA'","Tue Dec 07 23:32:47 +0000 2021","4","12",a",nu"
"1468362874594770950","b'BREAKING: Federal Judge Blocks Biden Vax Mandate Nationwide https://t.co/ZJi8ekSjV6'","Tue Dec 07 23:32:44 +0000 2021","2","1","a","nu"
"1468362829560352769","b'Dad kills family after being caught with fake vax card https://t.co/tSfFbhMZPM https://t.co/xagsNW2Z4E'","Tue Dec 07 23:32:34 +0000 2021","0","0","a","n"
"1468362760186732544","b'Gradually. Then Suddenly. This is exactly why I cannot agree with vax passports. I don't know how anyone can condone this. If you're okay with police harassing a grandma in the name of Fauci or Pfizer, we're not on the same side. https://t.co/hJ4rIFKBqK'","Tue Dec 07 23:32:17 +0000 2021","0","0","r","n"
"1468362751336665090","b'What\xe2\x80\x99s demoralizing is that we are now 2 weeks into Metro Denver Counties\xe2\x80\x99 Public Health Order and the number of hospitalizations are not down. \n\nIn talking with fellow restaurant operators, sales are drastically down no matter whether going with Masking or Vax proof option. https://t.co/KhsyUNQntv'","Tue Dec 07 23:32:15 +0000 2021","1","6","e","n"
"1468362674354462721","b'Just found out my best friend is getting her 6 year old the covid vax. I am really really worried about the long term effects it might have but it\xe2\x80\x99s none of my business so \xf0\x9f\xa4\x90\xf0\x9f\xa4\x90'","Tue Dec 07 23:31:57 +0000 2021","0","1","o","n"
"1468362576060837889","b'Dad kills family after being caught with fake vax card https://t.co/wzeJ6cf7Xk https://t.co/Pqhb0XVs7V'","Tue Dec 07 23:31:33 +0000 2021","0","0","a","n"
"1468362532557492228","b'If the US accepted natural immunity like most countries, and a highly transmissible but mild version of this circulated and infected those that had no immunity (natural or vax) this would really hit their business. https://t.co/0pjL0kBVYT'","Tue Dec 07 23:31:23 +0000 2021","0","1","c","n"
"1468362489259872258","b'#NowPlaying Vax That Thang Up by BLK ft. Juvenile, Mannie Fresh, and Mia XDJMR.BENTLEYhttps://funk793radio.com/https://listen.samcloud.com/w/127426/Funk793radio'","Tue Dec 07 23:31:12 +0000 2021","0","0","o","nu"
"1468362410142621696","b'We NEED vax mandate for domestic travel! AND free testing at airports+trans hubs! (Grand Central, Port Authority, Penn Station). Spend AT LEAST as much on free testing as on TSA! Nothing is more vital to 'national security' than preventing 1000 deaths/day! https://t.co/5qvLFRChuV'","Tue Dec 07 23:30:54 +0000 2021","0","0","r","p"
"1468362398230843394","b'If Biden vax mandate goes into effect, Whitmer admin has to decide how to implement it for state workers. It can either require vaccines or do a vax-or-test requirement. (Michigan is a 'state plan' OHSA state, so governments are subject to it, not just businesses/nonprofits)'","Tue Dec 07 23:30:51 +0000 2021","23","133","r","nu"
"1468362390374916100","b'Get your Booster people!\n\n'This doesn\'t mean vaccines will be 40x less effective\nThose who received 2 doses of vax still retained neutralisation\nHybrid immunity provides much better neutralisation, which means we could expect fairly good results in boosted individuals' https://t.co/49f0GVd0zV'","Tue Dec 07 23:30:49 +0000 2021","0","0","o","p"
'1468362363044872200','b'CAREER WELDING &amp; FUNDING!\n\xe2\x81\xa0\n***  CAREER WELDING:\xe2\x81\xa0\nMonday-Thursday    **NEW DATES &amp; TIMES!!**\xe2\x81\xa0\n3:30pm-8:30pm\xe2\x81\xa0\nJanuary 24-June 16\n(In-person requires COVID Vax).\n\xe2\x81\xa0\nMore info &amp; to register:\xe2\x81\xa0\nhttps://t.co/rU21pmTFrJ\xe2\x81\xa0\n\xe2\x81\xa0\n***  FUNDING:\xe2\x81\xa0\nhttps://t.co/9WgcNaDtq2 https://t.co/lwsWKUMXra'","Tue Dec 07 23:30:42 +0000 2021","0","0","nc","nu"
"1468362287400448001","b'How the Dems destroy America\n1.  Let in 30,000 unvetted Afghans\n2. Let the Border wide open for other bad guys to come\n3. Not investigate a stolen election\n4. Pass a B.S. Budget\n5. Demand vax for a flu not much more deadly than normal flu season\n6. Destroy economy with shutdowns'","Tue Dec 07 23:30:24 +0000 2021","1","2","p","n"
"1468362233340116996","b'A little late, but given the vast number of vax injuries in the short term, it\xe2\x80\x99s safe to suggest the long term effects will be catastrophic. https://t.co/BvkmjEtWlX'","Tue Dec 07 23:30:11 +0000 2021","0","0","c","n"
"1468362129069666304","b'How about condemning the anti vax message as well, lest you leave yourself open to appearing to have a bob each way? https://t.co/LvOh2eIrPD'","Tue Dec 07 23:29:47 +0000 2021","0","1","o","p"
"1468362072467591175","b'I will not get the vax I will not say the poc creed I will not live in the pod but I might eat the bug with some cocktail sauce tbh'","Tue Dec 07 23:29:33 +0000 2021","0","5","o","p"
"1468361995363749890","b'113 Los Angeles Firefighters Suspended Without Pay Due to Vax Mandate https://t.co/mnsuyeFS7B via @BreitbartNews'","Tue Dec 07 23:29:15 +0000 2021","0","1","a","n"
"1468361916208881664","b'.@WTUTeacher supporting the brave students @ExcelAcademyPS getting Pfizer vax with books from @FirstBook thanks to grant from @AFTunion @trayonwhite @CarleneDReid @DCPSChancellor @ChmnMendelson https://t.co/UUcTPS2WEt'","Tue Dec 07 23:28:56 +0000 2021","0","16","a","p"
"1468361892460589056","b'If you don\xe2\x80\x99t vax your child, you\xe2\x80\x99re a horrible person'","Tue Dec 07 23:28:50 +0000 2021","2","24","o","p"
"1468361798365683716","b'Mission accomplished we want you to choose a vax &amp; no mask but we think being free is to get infected. Dumbasses ! https://t.co/orfGygjxEI'","Tue Dec 07 23:28:28 +0000 2021","0","0","o","p"
