"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468369019484852224","b''The results could help explain some high-profile superspreading events caused by Omicron. At an office Christmas party in Norway, the virus seems to have infected at least half of 120 vaccinated attendees.' #omicron https://t.co/hlJNkzB644'","Tue Dec 07 23:57:09 +0000 2021","1","2","a","nu"
"1468369006759403530","b'Judge blocks Biden\xe2\x80\x99s vaccine mandate for federal contractors https://t.co/XKg4V3pjvG'","Tue Dec 07 23:57:06 +0000 2021","0","2","r","n"
"1468369005878689794","b'Judge blocks Biden\xe2\x80\x99s vaccine mandate for federal contractors https://t.co/GGCeIX8lPX'","Tue Dec 07 23:57:06 +0000 2021","0","1","r","n"
"1468369002690977793","b'BREAKING: Democrat Senator Jon Tester (MT) will join Manchin to support bill overturning Biden's employer vaccine mandate'","Tue Dec 07 23:57:05 +0000 2021","3","20","r","n"
"1468368998702227457","b'Federal judge blocks Biden's last remaining COVID vaccine mandate rule on federal contractors: Warns would have 'vast economic and political significance' $PFE $MRNA $JNJ $NVAX'","Tue Dec 07 23:57:04 +0000 2021","3","21","r","n"
"1468368991584358401","b'... so the vaccine didn't really affect me as bad as it did for my brother lol\n\nlike he was just sleeping bc he had a high fever and I just feel normal with just a little something on my arm'","Tue Dec 07 23:57:03 +0000 2021","0","0","e","p"
"1468368976837230597","b'#Milwaukee #Wisconsin this is a crisis. This is where I trained at @Froedtert @MedicalCollege Please get your #COVID19 #vaccine https://t.co/ZJU7pGVASJ'","Tue Dec 07 23:56:59 +0000 2021","1","0","o","p"
"1468368972110131200","b'You\xe2\x80\x99d think at some point vaccine mandate supporters on here would grow tired of their comments being ratio\xe2\x80\x99d into oblivion.'","Tue Dec 07 23:56:58 +0000 2021","0","1","o","n"
"1468368944134344707","b''A federal judge in Georgia just blocked the federal contracting vaccine mandate - the effort to make private suppliers to the government vaccinate their employees (and in some cases their OWN contractors).\n\nFor those of you keeping score at home:'","Tue Dec 07 23:56:51 +0000 2021","4","7","r","n"
"1468368941735157760","b'Pfizer\xe2\x80\x99s vaccine provides some protection against Omicron, a lab study suggests. #NYT #science https://t.co/1L8eSTe0PW'","Tue Dec 07 23:56:51 +0000 2021","0","0","a","nu"
"1468368936739737600","b'California school offers boy pizza to get vaccinated, tells him not to 'say anything,' mom says\n\nhttps://t.co/zJ4wwhlUbQ'","Tue Dec 07 23:56:50 +0000 2021","0","0","a",n"
"1468368935397568518","b'I know so many vaccinated people who have caught Covid AFTER the vaccine that I\xe2\x80\x99ve lost count https://t.co/L1vGe60Dyg'","Tue Dec 07 23:56:49 +0000 2021","0","0","o","n"
"1468368921849913348","b'Chicago mulls proof-of-vaccine entry rules as COVID-19 surges again and first omicron case reported https://t.co/lQKge0AHZV'","Tue Dec 07 23:56:46 +0000 2021","0","0","r","nu"
"1468368917789880321","b'Woo hoo! https://t.co/Lq1BBEqRTF'","Tue Dec 07 23:56:45 +0000 2021","0","2","nc","nu"
"1468368910231736321","b'Pfizer COVID-19 vaccine only partially protects against Omicron - study https://t.co/JUuFGKRg18'","Tue Dec 07 23:56:43 +0000 2021","1","3","a","nu"
"1468368902094659587","b'Winning! The city of Phoenix has paused its vaccine requirement for employees following today's ruling by a judge that federal contractors cannot be required to take the jab.'","Tue Dec 07 23:56:41 +0000 2021","0","0","r","n"
"1468368901503434756","b'\xe2\x80\x9cLaboratory experiments found that Omicron seems to dull the power of the Pfizer-BioNTech vaccine, but also hinted that people who have received a booster shot might be better protected.\xe2\x80\x9d https://t.co/n0YdHauywR'","Tue Dec 07 23:56:41 +0000 2021","5","4","a","nu"
"1468368897829187586","b'Via @thehill Judge halts Biden vaccine mandate for federal contractors nationwide:  https://t.co/6IxQ18MQBu'","Tue Dec 07 23:56:40 +0000 2021","0","0","r","n"
"1468368895278911489","b'He shouldn't be allowed to play in any games until vaccinated.\nhttps://t.co/7Rli7ElR9I'","Tue Dec 07 23:56:40 +0000 2021","0","0","r","p"
"1468368887116963846","b'one of the most deranged things i\'ve experienced during the pandemic is telling my 'friends' i got vaccinated and then they proceed to tell me how scared they are for my life and how prepared i have to be when we start dying... for getting a vaccine in the middle of a PANDEMIC...'","Tue Dec 07 23:56:38 +0000 2021","0","7","e","p"
"1468368876932980736","b'What\'s the over under for the renaming of 'Post Covid Stress Syndrome' as 'Post vaccine mild myocarditis syndrome''","Tue Dec 07 23:56:35 +0000 2021","0","0","o","nu"
"1468368873686810625","b'Illinois\xe2\x80\x99 first Omicron case of COVID-19 confirmed in Chicago resident https://t.co/hiL1JePCdP https://t.co/Yd1KuHqowL'","Tue Dec 07 23:56:35 +0000 2021","4","2","a","nu"
"1468368844582498306","b'VICTORY! \n\nThe @UofAlabama has canceled it\xe2\x80\x99s vaccine mandate for all employees! \xf0\x9f\x91\x8f\xf0\x9f\x94\xa5 https://t.co/CpWSkpyo9j'","Tue Dec 07 23:56:28 +0000 2021","27","113","r","n"
"1468368823359193090","b'you want the medical facts about the virus and vaccine? talk to your doctor or call public health\n\nso many people lost to or disabled from this virus, get vaccinated https://t.co/7QmFCNL0Ox'","Tue Dec 07 23:56:23 +0000 2021","0","0","o","p"
"1468368821002162177","b'Les vaccin\xc3\xa9 regardez \xc3\xa7a svp\xf0\x9f\x98\x93\xf0\x9f\x98\x93\n&lt;iframe width='560' height='315' src='https://t.co/ijfyiN6sxS' frameborder='0' allow='accelerometer; clipboard-write; encrypted-media; gyroscope; picture-in-picture' allowfullscreen scrolling='no' &gt;&lt;/iframe&gt;'","Tue Dec 07 23:56:22 +0000 2021","0","0","nc","nu"
"1468368810436661248","b'It implodes!\nhttps://t.co/ntcuM3GMQc'","Tue Dec 07 23:56:20 +0000 2021","0","0","nc","nu"
"1468368809887088640","b'All Of Biden's Civilian Vaccine Mandates Must Halt, Federal Courts Rule https://t.co/uR5PA5gu4W'","Tue Dec 07 23:56:19 +0000 2021","1","1","r","n"
"1468368801720795137","b'Thanks to a court order from a federal judge, the FDA reluctantly releases internal data revealing Pfizer's vaccine killed more than 1,200 people in the first 90 days https://t.co/nmjXvzOCe1'","Tue Dec 07 23:56:17 +0000 2021","712","932","a","n"
"1468368791541321731","b'NYT: \xe2\x80\x9cLaboratory experiments found that Omicron seems to dull the power of the Pfizer-BioNTech vaccine, but also hinted that people who have received a booster shot might be better protected.\xe2\x80\x9d https://t.co/VS8SmSzgx2'","Tue Dec 07 23:56:15 +0000 2021","4","7","a","nu"
"1468368789469282305","b'His whole thing was about the mandate, now it\xe2\x80\x99s actually about the vaccine?? https://t.co/SD3wNyuMfd'","Tue Dec 07 23:56:15 +0000 2021","3","28","o","nu"
"1468368777494638592","b'Canadian government is setting itself up for one gigantic lawsuit.\n\nhttps://t.co/kz1hYeYlEY'","Tue Dec 07 23:56:12 +0000 2021","3","8","a","nu"
"1468368747429773323","b'Pfizer\xe2\x80\x99s vaccine provides some protection against Omicron, a lab study suggests. https://t.co/C4riz7UmZ1'","Tue Dec 07 23:56:05 +0000 2021","0","1","a","nu"
"1468368746775461890","b'#Finnish_Children_tested_PfizerVaccine\xf0\x9f\x87\xab\xf0\x9f\x87\xae Yet, children 5-11YO are not yet vaccinated, as CDC @THLorg is \xe2\x80\x99not sure about the vaccine side effects\xe2\x80\x99.\n\n#AmericanAcademyofPediatrics\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Applauds CDC Advisory Committee's Approval of Safe, Effective #COVID19 Vaccine for Children Ages 5-11 https://t.co/YpN7wkQKbX'","Tue Dec 07 23:56:04 +0000 2021","0","11","a","nu"
"1468368746263756802","b'$nvax is such a turd. It doesn't have a vaccine. It's gonna get approval on something that doesn't exist? Enjoy bag holding anyone whom bought it today'","Tue Dec 07 23:56:04 +0000 2021","0","0","o","nu"
"1468368715733475329","b'If they don't understand the vaccine boosts their immune system so that, if somehow infected, they won't experience a severe case &amp; need hospitalization, they can GoFu&lt;[Themselves and not ask the rest of us for $$$. https://t.co/fA5nDKh3HP'","Tue Dec 07 23:55:57 +0000 2021","0","0","o","p"
"1468368713875398658","b'Federal Judge Deals Blow to Biden's 'Unconstitutional' Vaccine Mandate in Ruling for South Carolina https://t.co/J8GRcHuVrt'","Tue Dec 07 23:55:57 +0000 2021","1","0","r","n"
"1468368699786551299","b'' Researchers at King\xe2\x80\x99s College London have raised concerns that the recently vaccinated could be inadvertently spreading the virus, thinking their symptoms were from the jab.'\nhttps://t.co/7h7cEs9Amb'","Tue Dec 07 23:55:53 +0000 2021","0","0","a","n"
"1468368682397089800","b'CNN: Biden federal contractor vaccine mandate blocked nationwide by federal judge in Georgia.\nhttps://t.co/1HF1zMPSmc\n\nvia @GoogleNews'","Tue Dec 07 23:55:49 +0000 2021","0","0","r","n"
"1468368673899528200","b'German husband kills himself, his family after faking jab certificate https://t.co/gvCUEOFXxS via @MailOnline The sad thing is that he was right Social Services would have removed his children because Covid vaccine mandates are control.'","Tue Dec 07 23:55:47 +0000 2021","0","0","o","n"
"1468368650276986880","b'BREAKING NEWS:\xc2\xa0Federal judge blocks Biden's last COVID vaccine mandate https://t.co/HZWU67yvQJ via @MailOnline'","Tue Dec 07 23:55:41 +0000 2021","0","0","r","n"
"1468368648951803914","b'Omicron significantly reduces Covid antibody protection in small study of Pfizer vaccine recipients https://t.co/M3wyp2TB30'","Tue Dec 07 23:55:41 +0000 2021","1","0","a","nu"
"1468368639858458636","b'My J&amp;J vaccine and Moderna booster https://t.co/jnqEzyZq84'","Tue Dec 07 23:55:39 +0000 2021","0","6","e","p"
