"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468369684668026880","b'If you impose Nazi Covid passports @NadineDorries @michaelgove then Tories will be toast.  First thing I shall do is send a big donation to @reformparty_uk and then I\xe2\x80\x99ll be pounding the streets leafletting for them.  I\xe2\x80\x99m ashamed I used to be a member of @Conservatives https://t.co/15jrQe6zLI'","Tue Dec 07 23:59:48 +0000 2021","0","0","p","n"
"1468369674828193796","b'Federal judge blocks Biden\xe2\x80\x99s last remaining COVID vaccine mandate over\xc2\xa0contractors https://t.co/5VLdcULbBa'","Tue Dec 07 23:59:46 +0000 2021","0","0","p","n"
"1468369672408031233","b'What! 'Covid Passports?' succesive governments failed in their ploy to enforce Identity  cards,so they\'ve hatched yet another henus plan,the I D plot by Proxy, 'By any other name.\nHis Excellency Dr McKenzie Hons Divinity,'","Tue Dec 07 23:59:45 +0000 2021","1","0","r","n"
"1468369670143160326","b'Follow the way Florida is handling the virus. They have herd immunity and have been open everyday. No lock downs and mask mandates. Tired of the Biden way follow governor DeSantis covid 19 policies.'","Tue Dec 07 23:59:45 +0000 2021","0","0","r","n"
"1468369665277714432","b'The people who tell you to be scared of Covid, aren\xe2\x80\x99t scared of Covid https://t.co/qmWjuH9luD'","Tue Dec 07 23:59:43 +0000 2021","0","3","o","n"
"1468369662056570881","b'Man kills his family for fear of losing custody of his daughters to a fake Covid\xc2\xa0passport https://t.co/D8IXs7uGm7'","Tue Dec 07 23:59:43 +0000 2021","0","0","a","n"
"1468369658717904899","b''there is no way to tell if a person is Covid positive or suffering a vaccine side-effect without a test' https://t.co/4n3KIWF1oh'","Tue Dec 07 23:59:42 +0000 2021","0","1","a","nu"
"1468369656624918528","b'These people are the real victims of Covid. https://t.co/WmcSM9jpCr'","Tue Dec 07 23:59:41 +0000 2021","0","2","o","nu"
"1468369655546974212","b'Since when did Christmas belong to any sitting government? Wake up bollocks to COVID-19 it\xe2\x80\x99s over. We\xe2\x80\x99ve all done enough be true to your families. Spend time it\xe2\x80\x99s short you know? https://t.co/64GmVFHICj'","Tue Dec 07 23:59:41 +0000 2021","0","0","o","n"
"1468369654741708802","b'White House Press Secretary Jen Psaki had testy exchange with NPR's Mara Liasson about at-home testing during press briefing Monday \n    Liasson asked why US was lagging behind other countries in offering at-home COVID tests free of charge https://t.co/bfvBT2kzZ8'","Tue Dec 07 23:59:41 +0000 2021","0","0","a","n"
"1468369654238396419","b'Covid cases in London are rising by nearly 23% a week https://t.co/yWrjfk6rOe'","Tue Dec 07 23:59:41 +0000 2021","0","0","a","n"
"1468369652384292864","b'controversial: i do not care about covid let them die'","Tue Dec 07 23:59:40 +0000 2021","1","8","o","n"
"1468369649809207296","b'My beautiful, smart,   funny best friend from middle school just passed away today from COVID. He should have had decades of his life left.'","Tue Dec 07 23:59:40 +0000 2021","1","3","e","n"
"1468369648701820928","b'Omicron significantly reduces Covid antibody protection in small study of Pfizer vaccine recipients https://t.co/61l5boGigb'","Tue Dec 07 23:59:39 +0000 2021","0","0","a","n"
"1468369648450035713","b'Indigenous delegation\xe2\x80\x99s trip to Vatican postponed over Omicron COVID-19 variant concerns https://t.co/RHMvnZLbbm via @StCatStandard'","Tue Dec 07 23:59:39 +0000 2021","0","0","a","n"
"1468369643861544960","b'Gen Z most stressed by coronavirus, citing pandemic toll on careers, education and relationships, poll says https://t.co/T6Y4bibuDe'","Tue Dec 07 23:59:38 +0000 2021","1","1","a","n"
"1468369637515661313","b'Since man seems intent on destroying the planet has anyone considered maybe we are the virus and covid-19 is the vaccine\xf0\x9f\xa4\x94\xf0\x9f\xa4\xa8 \xf0\x9f\x98\xa7 https://t.co/C3405tnTj3'","Tue Dec 07 23:59:37 +0000 2021","0","5","o","n"
"1468369636739665922","b'Now playing 587 COVID psa by Pete.wav by !'","Tue Dec 07 23:59:37 +0000 2021","0","0","nc","nu"
"1468369635653439494","b'Unvaccinated Illinoisans Would Pay COVID Hospital Bills Under New Proposals https://t.co/YSP2z7DwLi'","Tue Dec 07 23:59:36 +0000 2021","0","0","a","n"
"1468369628330033154","b'Guest are required to have their COVID vaccination record or the COVID-19 negative test results tested 72 hours prior to the event start time.\nTickets are now available for Jazz Combos at Wahlberg at Wahlberg Recital Hall, CA. https://t.co/th0jlMKa5l'","Tue Dec 07 23:59:35 +0000 2021","0","0","r","p"
"1468369625624756226","b'Just wanna point out the fact that Envy had a player with covid and knowing that no one can judge their performance here. Im pretty confident they are the best NA team'","Tue Dec 07 23:59:34 +0000 2021","409","17647","a","p"
"1468369621476540419","b'24-Year-Old Unvaccinated Father Dies of COVID: 'Would Not Wish This on My Worst Enemy' https://t.co/FCU2yKpiJ0'","Tue Dec 07 23:59:33 +0000 2021","0","0","e","n"
"1468369614027558913","b'Trump kids got off Soho scam.. Hmm @ManhattanDA\n@NewYorkStateAG\n A Man Who Used Covid-19 Relief Aid to Buy a Lamborghini Urus and a Rolex Gets 9 Years in Prison\n\nhttps://t.co/tFkZ2NVP4N'","Tue Dec 07 23:59:31 +0000 2021","0","0","p","n"
"1468369613360709637","b'Early Data Offers Glimpse at How the Vaccinated May Fare Against Omicron   https://t.co/7dhjE0Ck9L'","Tue Dec 07 23:59:31 +0000 2021","0","0","a","n"
"1468369611691282437","b'BREAKING NEWS:\xc2\xa0Federal judge blocks Biden's last COVID vaccine mandate https://t.co/NaOBCzzN85 via https://t.co/dBalxQjnOu'","Tue Dec 07 23:59:31 +0000 2021","0","1","p","n"
"1468369610697109504","b'Axios It\xe2\x80\x99s like the judicial system and republicans just don\xe2\x80\x99t want to put an end to Covid. Another judge issues a stay for vaccine requirements for federal contractors. This crap will not end till the anti-vaxx either get sick and or die. https://t.co/u8M5R3PdMV'","Tue Dec 07 23:59:30 +0000 2021","0","0","o","n"
"1468369609753608199","b'COVID Dashboard | COVID 19 https://t.co/N6p2U1CvzP'","Tue Dec 07 23:59:30 +0000 2021","0","0","nc","nu"
"1468369604582035467","b'God I am so sick of this insanity and cluelessness. Meanwhile during this Covid paranoia Biden and his neocon pals are threatening WW3 over the Ukraine and might cause a nuclear holocaust. Go figure @caitoz @scotthortonshow'","Tue Dec 07 23:59:29 +0000 2021","0","2","p","n"
"1468369603671777288","b'The videos of @AllegraCOP26 @Jacob_Rees_Mogg et al are not a laughing matter as U.K covid deaths rise above 170,000 resignations awaited @BorisJohnson et al #torysout @bbcnickrobinson @Keir_Starmer @wesstreeting @AngelaRayner @YvetteCooperMP'","Tue Dec 07 23:59:29 +0000 2021","0","0","p","n"
"1468369597170692097","b'Hey, remember when the FDA's top vaccine regulator said even a moderately effective Covid shot could produce herd immunity if 70 percent of people received it? https://t.co/D5NILbh0lm'","Tue Dec 07 23:59:27 +0000 2021","1","1","o","n"
"1468369595551875072","b'Pollack Tempe Cinemas to reopen on Dec. 10 with $1M in upgrades after 20-month COVID\xc2\xa0hiatus https://t.co/teQOvcSEB1'","Tue Dec 07 23:59:27 +0000 2021","0","0","r","p"
"1468369586785591297","b'68 ICU Nurses in Spain COVID Positive After Hospital Christmas Party https://t.co/nPHvXDpCMi'","Tue Dec 07 23:59:25 +0000 2021","0","0","a","n"
"1468369583346094081","b'ARE WE THE COVID JEWS, AS MY CHRISTIAN FRIEND IN GERMANY, SAYS?\n\nhttps://t.co/nLggg2A5x3'","Tue Dec 07 23:59:24 +0000 2021","0","0","o","nu"
"1468369576039575556","b'Unvaccinated local man died from complications related to Covid-19 last week. Five children, from sixth grade and younger years old. A young mom has been left behind and stands in selfish defiance by continuing to refuse vaccination. Can't fix the purposefully stupid.'","Tue Dec 07 23:59:22 +0000 2021","0","0","a","n"
"1468369570209673219","b'A doctor said today Americans will be vaccinated or they will get COVID.\n#GetVaccinatedNow \n#GetBoosted \n#GetVaccinated \nDelta and Omicron variants will dominate this winter. \nPatriots get the jab.'","Tue Dec 07 23:59:21 +0000 2021","0","1","a","n"
"1468369567554494469","b'New COVID Pills Offer Hope as Omicron Looms https://t.co/dvDW9ySCL8'","Tue Dec 07 23:59:20 +0000 2021","0","0","a","p"
"1468369567516971014","b'Trump voters nearly three times more likely to die of Covid than Biden voters, according to study https://t.co/zZ6G3EHkWV'","Tue Dec 07 23:59:20 +0000 2021","0","5","p","n"
"1468369562756423682","b'If the global north countries did a simple cost-benefit analysis, investment like this would be a no-brainer.\n #health #healthcare #covid19vaccination https://t.co/oIHG653Mly'","Tue Dec 07 23:59:19 +0000 2021","0","0","o","nu"
"1468369561338605568","b'COVID has probably killed, directly and indirectly, more than one million Americans https://t.co/S64zJKto9m'","Tue Dec 07 23:59:19 +0000 2021","7","18","a","n"
"1468369560717901827","b'Omicron variant may be a 'live Covid vaccine', claims Vladimir Putin https://t.co/WwB47Cz7X0'","Tue Dec 07 23:59:18 +0000 2021","0","0","p","n"
"1468369560696852485","b'Amasing how many recognised expert epidemiologists are now being acknowledged despite saying exactly what they said 12 months ago when they were discredited as spreading misinformation. \nhttps://t.co/gHwIrpRpMA'","Tue Dec 07 23:59:18 +0000 2021","0","7","o","n"
"1468369548244094976","b'Covid flight test rules: If you take one the results are valid for travel ALL DAY the next TWO days https://t.co/bGe3Ab4mPr'","Tue Dec 07 23:59:15 +0000 2021","0","0","a","nu"
"1468369539918442504","b'I have such a fight with myself when I see comments on a COVID post, especially one involving Nicola Sturgeon, between pressing delete or reply \xf0\x9f\x98\x84\n\nDon't do it, Caroline. Whatever you were going to say, just delete it.'","Tue Dec 07 23:59:13 +0000 2021","0","0","o","n"
"1468369536777093123","b'South Dakota COVID-19 hospitalizations at highest since Jan. 13 https://t.co/dgf4op37cn'","Tue Dec 07 23:59:13 +0000 2021","0","0","a","n"
"1468369536156155904","b'Boris Johnson urged to stand firm in the face of calls for tougher Covid curbs https://t.co/wvZvyMJkrl'","Tue Dec 07 23:59:13 +0000 2021","0","0","p","n"
"1468369530179096579","b'Tired of getting angry glares  when I wear a mask. Why do people take it personally if I have a piece of paper/cloth on my mouth and nose? Covid deniers think they're the only ones 'owed' freedom. They're not really about freedom, are they. #COVID19Aus'","Tue Dec 07 23:59:11 +0000 2021","0","1","o","n"
"1468369525561249794","b'\xe2\x80\x98Good politics, not too great epidemiology\xe2\x80\x99: Ottawa\xe2\x80\x99s new COVID-19 travel rules are a mess, experts say https://t.co/Jw53RNQBHN https://t.co/qMedhrPoHH'","Tue Dec 07 23:59:10 +0000 2021","0","0","r","n"
"1468369520553123841","b'Front Line Physician Suing Over Banned COVID Treatments: \xe2\x80\x98Let Doctors be Doctors\xe2\x80\x99 https://t.co/KDGfbktX3W'","Tue Dec 07 23:59:09 +0000 2021","0","0","a","n"
"1468369520352022528","b'I'm double vaxxed and double masked , but they put me in a room full of kids who were a covid close contact. Just the anxiety was making my throat close up.'","Tue Dec 07 23:59:09 +0000 2021","0","1","e","n"
"1468369516665229316","b'Why COVID contact tracing isn\xe2\x80\x99t working in Chicago https://t.co/hDyBvyOLyc via @SunTimes   Was this written for the Onion and emailed to the Sun-times by mistake?  Funniest thing I\xe2\x80\x99ve read in a while.'","Tue Dec 07 23:59:08 +0000 2021","0","0","o","n"
"1468369515121573890","b'Covid-19 update: 90 new community cases in NZ today\n\nhttps://t.co/KYsS3tXJ6Q'","Tue Dec 07 23:59:08 +0000 2021","0","1","a","n"
"1468369514844807169","b'New post (Mark Meadows compares Trump telling Americans 'don't be afraid' of COVID-19 to Lincoln's Gettysburg Address) has been published on Covid19 INFORMATION  NEWS  STATS - https://t.co/GhlF00DFWx'","Tue Dec 07 23:59:07 +0000 2021","0","0","p","n"
"1468369510684151810","b'Oh LQQK - 4 Days Ago ! Maryland Had A Hand\nFull Of Cases! What A Q-Winky-Dink!\n\nThat Is Florida, California And Maryland. WOW!\n\nhttps://t.co/AyPhNQFi1Q'","Tue Dec 07 23:59:06 +0000 2021","7","17","o","n"
"1468369501070704650","b'Michigan Opera Theatre (@DetOperaHouse) was within weeks of presenting \xe2\x80\x9cChampion\xe2\x80\x9d by @T_Blanchard in spring 2020 when it was cancelled due to Covid. I now wonder if schedules will allow MOT to piggyback a production before or after the Met next season. cc @yuval_sharon https://t.co/E3vfHgVkAx'","Tue Dec 07 23:59:04 +0000 2021","0","3","a","nu"
"1468369500491980805","b'Minnesota National Guard soldiers reported for duty Tuesday to train as certified nursing assistants as part of the state's COVID-19 response. https://t.co/z9lmvEPDkh'","Tue Dec 07 23:59:04 +0000 2021","0","5","r","nu"
"1468369500366123015","b'COVID delayed an Omaha mom's open heart surgery, so she ended up getting a new heart valve through a less-invasive procedure, allowing her to go home earlier. https://t.co/n5Fpk32yC1'","Tue Dec 07 23:59:04 +0000 2021","0","0","e","nu"
"1468369499015548938","b'Minnesota National Guard soldiers reported for duty Tuesday to train as certified nursing assistants as part of the state's COVID-19 response. https://t.co/iQXIzsGTvo'","Tue Dec 07 23:59:04 +0000 2021","0","1","r","nu"
"1468369497367232522","b'As Angela Merkel\xe2\x80\x99s term ends, Germany struggles with lagging COVID vaccinations, an energy transition and an undigitized economy: https://t.co/XPw0TKhFz0 https://t.co/HVasr42oKg'","Tue Dec 07 23:59:03 +0000 2021","1","5","p","n"
"1468369489867821062","b'#BREAKING: Illinois\xe2\x80\x99 first Omicron case of COVID-19 confirmed in a Chicago resident.\n\nhttps://t.co/eoWElsVJqi'","Tue Dec 07 23:59:02 +0000 2021","4","10","a","n"
"1468369486814367747","b'Glacial Ridge Ambulance, like all emergency medical services, is experiencing significant staff shortages and a large increase in emergency calls due to COVID. See why and learn how you can help. https://t.co/SlUKuXU5mp https://t.co/sXPhMEbEzP'","Tue Dec 07 23:59:01 +0000 2021","0","2","a","n"
"1468369486684332032","b'DPHSS reported 13 new cases of COVID-19. There have been a total of 19,283 officially reported cases, 267 deaths, 275 cases in active isolation, and 18,741 not in active isolation. The CAR Score is 0.9. 8 Hospitalized for COVID-19. https://t.co/VgKNjg2pH3 for more information. https://t.co/CLvpSDVxVv'","Tue Dec 07 23:59:01 +0000 2021","0","0","a","n"
"1468369483672825857","b'#COVID tests, proof of vaccination: Lagos issues new protocols for social gatherings https://t.co/epXHdHE3Rd via @Frank Talk | Education News Blog https://t.co/QGcEZeuGhb'","Tue Dec 07 23:59:00 +0000 2021","0","0","r","nu"
"1468369483454681191","b'A federal judge blocks the Biden administration from enforcing its COVID-19 vaccine mandate for employees of federal contractors. https://t.co/GwsvHnsI5m'","Tue Dec 07 23:59:00 +0000 2021","5","17","r","n"
"1468369482556993538","b'Sydney to Hobart yacht race: Sailors in isolation after Covid positive  https://t.co/KKCdd9jUcw'","Tue Dec 07 23:59:00 +0000 2021","0","0","a","n"
"1468369482301296646","b'GP spots 'unusual symptom' in children infected with Omicron Covid variant\nhttps://t.co/SCFcTeRq9d https://t.co/GA1AJNeidO'","Tue Dec 07 23:59:00 +0000 2021","2","5","a","n"
"1468369479369314304","b'\xe2\x80\x9cAlmost Daily Covid News - 3 minute shares\xe2\x80\x9d with @kwstewart94, Fran Fainer, Gloria Britstone, @PatokaMartha, and Covid Early Treatment. Today, Dec 7 at 5:00 PM MST in @clubhouse! https://t.co/ykrjD8rQT1'","Tue Dec 07 23:58:59 +0000 2021","0","0","a","nu"
"1468369474281738244","b'Hope this is true.\n\nhttps://t.co/kAFXkQ36o8'","Tue Dec 07 23:58:58 +0000 2021","0","0","nc","nu"
"1468369473019125760","b'#auspol Why R ALL PUNDITS NOT ASKING govt+MPs at evry interview-wht they're doing abt th shortage of UREA frm CHINA+LACK of LOCAL SUPPLY+looming SHUTDOWN of A'a THAT will CAUSE -MUCH WORSE thn COVID shutdowns-NO FERTILIZR 4 CROPS-NO FOOD DISTRIBUTN-NO DIESEL 2 KEEP SA LIGHTS ON'","Tue Dec 07 23:58:58 +0000 2021","0","1","o","n"
"1468369468493545472","b'Nearly 70 medics Covid positive after party https://t.co/Xm6z9cvHag'","Tue Dec 07 23:58:56 +0000 2021","0","0","a","n"
"1468369466178293762","b'vey strong rally, especially on tech.  what i did not like about the rally was.  Weakness on airlines $DAL $UAL, also some strength into covid $PFE, $MRNA, $BNTX, and some selling into the close for $BABA and other Chinese\nSupport  on SP500 near 4650 while R1 4720  R2 4750'","Tue Dec 07 23:58:56 +0000 2021","0","0","o","n"
"1468369450525085697","b'DEL BIGTREE - NEW STUDY VACCINATED SPREAD COVID https://t.co/NSlKdMi3Zc via @BitChute'","Tue Dec 07 23:58:52 +0000 2021","0","0","c","n"
"1468369450059583497","b'Honestly if this is the case, I\xe2\x80\x99ve come to the grim realization that the best case scenario for COVID now is a highly spreadable, mild variant that allows for immunity to be built up https://t.co/Ry1Y2pzEWQ'","Tue Dec 07 23:58:52 +0000 2021","0","0","o","nu"
"1468369449589817344","b'COVID-19 diary day 603 - Tuesday, Pearl Harbor Day. As decades go by, I think fewer and fewer people commemorate this day. To most, it just happened long ago. Memories fade. Can't imagine what an air raid feels like. This day ushered in US involvement. 80 years ago. #Covid19diary'","Tue Dec 07 23:58:52 +0000 2021","1","6","o","nu"
"1468369446003785728","b'Hear hear \xf0\x9f\x91\x8f\n https://t.co/HvL9neUaF3'","Tue Dec 07 23:58:51 +0000 2021","1","0","nc","nu"
"1468369445915615234","b'Number of COVID-19 cases in N.W.T. holds steady at 10 https://t.co/zAMh34uhBJ https://t.co/n9Sk0E7zgt'","Tue Dec 07 23:58:51 +0000 2021","1","0","a","nu"
"1468369441427701765","b'Stay safe when downloading and utilizing vaccine proof apps. Do not give more authorization than is needed and make sure your phone itself has proper security hygiene (such as unique password protected).\n\n#vaccinecard #covid #omicron #delta\nhttps://t.co/jux9gp5sKO'","Tue Dec 07 23:58:50 +0000 2021","0","0","a","p"
"1468369438088986624","b'Omicron does not appear to cause more severe disease than previous COVID-19 variants, and is 'highly unlikely' to fully dodge vaccine protections, a top WHO official says. https://t.co/rcTD7dtHYa'","Tue Dec 07 23:58:49 +0000 2021","129","262","a","p"
"1468369436415459331","b'There are 90 new cases of Covid-19 in the community today, the Ministry of Health has reported. https://t.co/TfAEl3hnes'","Tue Dec 07 23:58:49 +0000 2021","0","2","a","n"
"1468369434569949187","b'Breaking: There are 90 new community cases of Covid-19.\n\nhttps://t.co/NLcmnBTnmA'","Tue Dec 07 23:58:48 +0000 2021","1","4","a","n"
"1468369430144905217","b'Biden blocked #JoeBiden #mandates https://t.co/RPpLMyqJLA'","Tue Dec 07 23:58:47 +0000 2021","0","0","p","n"
"1468369428475752452","b'ROMANIA \xe2\x80\x94 Lighting up health: LEDs placed inside COVID-19 vaccine containers shone next to a Christmas tree made of empty vaccine containers at a vaccination center in Bucharest, on Monday. \nhttps://t.co/wsbAjHXcla'","Tue Dec 07 23:58:47 +0000 2021","1","0","a","nu"
"1468369412960882693","b'Vaccinate your kids. Please. Sadly, some kids will get very sick. And the best preventive is a vaccine. Best possible Xmas present \nCovid rate is highest in Europe among children aged 5-14, warns WHO\n https://t.co/bhFFpF8P6R'","Tue Dec 07 23:58:43 +0000 2021","3","7","a","n"
"1468369407810453505","b''Terrible, flippant, wrong': Doctors and researchers tear into Psaki for mocking idea of mailing free at-home COVID tests to all Americans https://t.co/s2tOQGoYqF'","Tue Dec 07 23:58:42 +0000 2021","0","0","a","n"
"1468369407080603653","b'Discover the UK Airports that are growing at the fastest rate since 2019 'https://t.co/DystujmcfL'\n\nA bit of a bounce back last week in flight nos, perhaps due to people avoiding impeding COVID tests. \n\nAn independent analysis of airport flight movement data by #postcode.'","Tue Dec 07 23:58:42 +0000 2021","0","0","a","p"
"1468369395533684742","b'MSM BLACKOUT: 291 Athlete Cardiac Arrests, Serious Issues, 167 Dead, After COVID Shot https://t.co/UWzAbuZyTC'","Tue Dec 07 23:58:39 +0000 2021","0","0","c","n"
"1468369394094858242","b'Not even kebab sticks can skewer like Mark Steyn.\n\nGovernments get the covid treatment.\n\nhttps://t.co/qGBPqKyShI'","Tue Dec 07 23:58:39 +0000 2021","0","1","p","n"
"1468369391825952776","b'I get that people are mad about the #ChristmasParty - but did anyone really believe the government were listening to the COVID rules too? I thought we all collectively understood it was one rule for us, and another for them.'","Tue Dec 07 23:58:38 +0000 2021","7","46","p","n"
"1468369385639186433","b'After Licensing Board Threatens Disciplinary Action, Maine Physician Asks Board to Define COVID \xe2\x80\x98Misinformation\xe2\x80\x99 \xe2\x80\xa2 Children's Health Defense https://t.co/pFlBDeAEx1'","Tue Dec 07 23:58:37 +0000 2021","0","2","r","nu"
"1468369384678866946","b'#Youngwomen in #Australia were disproportionately affected by job losses this year. Organisations must implement strategies to improve employment outcomes and #jobsecurity for young women so that the gains in #genderequality are not undone.\n\n#genderequity\nhttps://t.co/m4BaFakQn0 https://t.co/yTueQYNclk'","Tue Dec 07 23:58:36 +0000 2021","1","3","a","n"
"1468369380698427393","b'Health officials say 95% of Haywood County's new COVID-19 cases are in unvaccinated people. https://t.co/HqDshDTDpP'","Tue Dec 07 23:58:35 +0000 2021","1","3","a","n"
"1468369378425069570","b'The main issue the government has put itself in is that if there is another serious COVID emergency, public willingness to follow guidelines will be extremely low.\n\nBecause if the government can\xe2\x80\x99t obey it\xe2\x80\x99s own laws, why should the public?'","Tue Dec 07 23:58:35 +0000 2021","0","5","p","n"
"1468369376424476674","b'While neutralizing antibodies are an indicator of the body's immune response, scientists believe other kinds of immune cells (B cells and T cells) are stimulated by the Pfizer mRNA vaccine, and help protect against serious effects possible with #Omicron.  https://t.co/KQRU5wBrCU'","Tue Dec 07 23:58:34 +0000 2021","0","0","a","n"
"1468369371013603336","b'WATCH LIVE: Queensland is just sitting under the 80 per cent fully vaccinated milestone, as Health Minister Yvette D\xe2\x80\x99Ath gets set to provide a #Covid update. https://t.co/iugNRm8c2T'","Tue Dec 07 23:58:33 +0000 2021","0","1","a","nu"
"1468369362436382720","b'My unvaccinated aunt got Covid and is fundraising for medical costs lol'","Tue Dec 07 23:58:31 +0000 2021","0","2","e","n"
"1468369360120991745","b'Evangelical anti-vaxx 'rebel' reveals father ended up in ER after whole family contracts COVID-19 https://t.co/XCDt4F8Vhy'","Tue Dec 07 23:58:31 +0000 2021","2","16","e","n"
"1468369360087625733","b'Christmas alone for the 1st time in 72 yrs. I'm angry now. Then I was depressed &amp; lonely.\nLuckily most people did obey the rules.\nImagine if we'd followed the PM's example - how many dead, from Covid &amp; other diseases as the NHS imploded?\nNow, with omicron is it all to do again? https://t.co/Eno0jOwU1p'","Tue Dec 07 23:58:31 +0000 2021","0","0","e","n"
"1468369356430004226","b''The five nurses who didn\'t attend the Christmas party for fear of catching COVID-19 are not real team players.' Admin Jose  https://t.co/ktMqd56eyh'","Tue Dec 07 23:58:30 +0000 2021","0","0","o","n"
"1468369350029676546","b'Austin TX:\n\nAustin had the largest increase in homicides in 2021, and cut their police budget more than any other city - 33%.\n\nAustin is run by liberal Democrat @MayorAdler \n\nAdler broke COVID lockdown in 2020, flying down to Mexico to vacation.'","Tue Dec 07 23:58:28 +0000 2021","0","1","p","n"
"1468369345415811074","b'Alberta\xe2\x80\x99s chief medical officer says most of 11 Omicron COVID cases were vaccinated https://t.co/3mzZYLKnor'","Tue Dec 07 23:58:27 +0000 2021","0","0","a","nu"
"1468369339191599105","b'House mate has Covid so I\xe2\x80\x99ve been \xe2\x80\x9ckicked out\xe2\x80\x9d - my setup for the next couple of days. Missing my big boy chair already https://t.co/0P89zDHn9h'","Tue Dec 07 23:58:26 +0000 2021","0","6","e","n"
"1468369336368828424","b'If your young child has covid or waiting for a test due to symptoms, how does absence work? Double jabbed so can go in but no one to stay at home while child is isolating. Is this a dependant related absence or classed as covid related?'","Tue Dec 07 23:58:25 +0000 2021","0","0","e","nu"
"1468369332350722048","b'At Least 3 Children Die and 120 Hospitalized in Vietnam After Receiving Pfizer COVID-19 Vaccine - 4 Adults Die from Vero Cell Covid Vaccine https://t.co/6UywKJg6VT via @gatewaypundit'","Tue Dec 07 23:58:24 +0000 2021","5","2","a","n"
"1468369322607321094","b'140 people died today of Covid.\nAnd guess what?\nThe twats in Downing Street are still laughing!'","Tue Dec 07 23:58:22 +0000 2021","0","1","o","n"
